Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range
Realme,Realme Narzo 20,32,108,64,6,5.0,1479.0,2400,1080,4.3,33501.9,Budget,30000-40000
Samsung,Galaxy M52,32,200,256,8,3.0,1170.0,1520,720,3.3,33395.49,Budget,30000-40000
Samsung,Galaxy J7 Prime,32,200,128,12,3.0,1095.5,1520,720,4.7,33376.84,Budget,30000-40000
Samsung,Galaxy F23,32,200,64,8,3.0,1380.0,1560,720,4.3,33370.6,Budget,30000-40000
Samsung,Galaxy J7 Prime,32,200,128,6,3.0,1095.5,1520,720,3.6,33344.44,Budget,30000-40000
Realme,Realme GT 3,32,200,64,6,4.0,1299.0,1560,720,4.4,33325.49,Budget,30000-40000
Samsung,Galaxy M52,32,200,64,6,3.0,1170.0,1520,720,3.7,33297.8,Budget,30000-40000
Realme,Realme GT 3,32,200,128,4,4.0,1299.0,1560,720,4.5,33281.35,Budget,30000-40000
Vivo,Vivo X90 Pro,32,200,256,4,4.0,1413.0,2400,1080,4.3,33230.5,Budget,30000-40000
Samsung,Galaxy M32,32,200,256,8,3.0,1162.0,1560,720,3.5,33188.73,Budget,30000-40000
Motorola,Moto G Power 2022,32,200,128,8,2.769002589229289,1153.0,1540,720,4.2,33148.4,Budget,30000-40000
Realme,Realme 10 Pro+,32,108,128,8,4.0,1085.0,1440,720,4.0,33126.24,Budget,30000-40000
Realme,Realme GT 3,32,200,64,4,4.0,1299.0,1560,720,4.3,33097.03,Budget,30000-40000
Samsung,Galaxy M52,32,200,64,4,3.0,1170.0,1520,720,3.6,33036.24,Budget,30000-40000
Oppo,Oppo K9,20,50,128,8,3.0,835.5,1560,720,3.7,33007.66,Budget,30000-40000
Samsung,Galaxy A12,20,108,64,12,3.0,1054.0,1560,720,4.2,32992.95,Budget,30000-40000
Vivo,Vivo X90,32,200,128,8,5.0,1531.5,2460,1080,3.0,32863.15,Budget,30000-40000
Realme,Realme Narzo 60,32,64,128,12,4.0,1310.0,1560,720,4.0,32771.02,Budget,30000-40000
Samsung,Galaxy A12,20,108,128,8,3.0,1054.0,1560,720,3.3,32748.2,Budget,30000-40000
RedMi,Redmi Note 11,32,200,128,8,4.402600805708426,1197.5,2460,1080,4.2,32627.36,Budget,30000-40000
Samsung,Galaxy F23,32,200,128,12,3.0,1380.0,1560,720,3.7,32609.01,Budget,30000-40000
Samsung,Galaxy M52,32,200,128,6,3.0,1170.0,1520,720,3.5,32578.65,Budget,30000-40000
Oneplus,OnePlus Nord CE 3,32,108,64,8,3.0,1229.0,1560,720,4.1,32549.47,Budget,30000-40000
Vivo,Vivo V25 Pro,20,108,128,4,4.0,1175.0,1600,720,4.7,32494.78,Budget,30000-40000
Apple,iPhone 7,32,200,128,6,3.1287410080916467,1268.0,1560,720,4.2,32432.48,Budget,30000-40000
RedMi,Redmi Note 9 Pro,20,64,256,8,4.0,976.0,1600,720,4.3,32405.66,Budget,30000-40000
RedMi,Redmi Note 12 Pro+,32,200,128,6,4.0,1465.0,1970,900,3.5,32401.34,Budget,30000-40000
RedMi,Redmi Note 11 Pro+,32,200,64,8,4.0,913.0,2000,900,4.3,32370.03,Budget,30000-40000
Samsung,Galaxy J7,20,200,128,8,3.0,1197.0,1520,720,4.3,32349.84,Budget,30000-40000
Oneplus,OnePlus Nord CE 3,32,108,128,8,3.0,1229.0,1560,720,4.8,32325.75,Budget,30000-40000
Motorola,Moto G71,32,200,128,6,3.0,1198.5,1560,720,4.3,32299.04,Budget,30000-40000
Realme,Realme 10,32,108,128,6,4.0,1636.5,1580,720,3.5,32282.86,Budget,30000-40000
RedMi,Redmi Note 9,32,108,128,4,4.0,1429.0,2340,1080,3.9,32256.97,Budget,30000-40000
Realme,Realme 10,32,108,128,4,4.0,1636.5,1580,720,3.2,32245.51,Budget,30000-40000
Samsung,Galaxy A12,20,108,128,12,3.0,1054.0,1560,720,3.9,32240.39,Budget,30000-40000
Oppo,Oppo A73,32,108,128,12,3.0,1066.0,1520,720,4.1,32191.94,Budget,30000-40000
Motorola,Moto G52,32,200,64,6,3.0,1217.5,1520,720,4.5,32177.48,Budget,30000-40000
Vivo,Vivo X80,32,200,256,8,5.0,966.0,2460,1080,4.0,32172.98,Budget,30000-40000
Oneplus,OnePlus Nord 2,32,64,128,8,3.0,1042.0,1520,720,4.4,32105.14,Budget,30000-40000
Motorola,Moto G71,32,200,256,8,3.0,1198.5,1560,720,4.3,32089.28,Budget,30000-40000
Oneplus,OnePlus 7 Pro,32,108,128,6,3.0,936.0,1600,720,4.8,31914.75,Budget,30000-40000
Samsung,Galaxy A22,20,108,256,4,3.0,1406.5,1520,720,4.1,31866.14,Budget,30000-40000
RedMi,Redmi Note 12,32,200,64,6,4.0,1509.0,1600,720,1.6,31845.15,Budget,30000-40000
Samsung,Galaxy J7,20,200,128,4,3.0,1197.0,1520,720,3.6,31822.6,Budget,30000-40000
Oneplus,OnePlus 7 Pro,32,108,128,8,3.0,936.0,1600,720,4.0,31714.04,Budget,30000-40000
Vivo,Vivo X80 Pro,32,108,128,6,4.0,1030.0,2340,1080,4.4,31709.78,Budget,30000-40000
RedMi,Redmi Note 12 Pro,32,200,128,6,5.0,1395.0,2340,1080,3.8,31619.14,Budget,30000-40000
Samsung,Galaxy A22,20,108,128,8,3.0,1406.5,1520,720,2.7,31613.52,Budget,30000-40000
Realme,Realme GT Neo 5,32,200,128,4,4.0,1348.0,2340,1080,4.0,31566.03,Budget,30000-40000
Huawei,Huawei P60 Pro,20,108,128,6,5.0,1230.0,2400,1080,3.8,31558.68,Budget,30000-40000
Motorola,Moto E7 Power,20,64,64,8,3.0,1206.0,1520,720,4.5,31517.06,Budget,30000-40000
Vivo,Vivo Y20G,16,200,64,6,3.0,1744.0,1600,720,3.9,31456.97,Budget,30000-40000
Samsung,Galaxy A22,20,108,64,4,3.0,1406.5,1520,720,4.0,31431.26,Budget,30000-40000
Samsung,Galaxy M11,32,64,64,6,3.0,1307.0,1520,720,3.5,31391.16,Budget,30000-40000
Samsung,Galaxy M32,32,200,128,8,3.0,1162.0,1560,720,3.5,31325.12,Budget,30000-40000
Pixel,Pixel 3,32,108,128,4,3.0,1201.0,1480,720,4.2,31309.32,Budget,30000-40000
Motorola,Moto G22,32,64,64,12,3.0,889.0,1560,720,3.0,31285.79,Budget,30000-40000
RedMi,Redmi Note 12,32,200,64,8,4.0,1509.0,1600,720,4.3,31100.79,Budget,30000-40000
Realme,Realme GT 3,32,200,128,6,4.0,1299.0,1560,720,4.6,31094.31,Budget,30000-40000
Vivo,Vivo Y72,20,50,128,8,3.0,1370.0,1520,720,3.0,30998.14,Budget,30000-40000
Oneplus,OnePlus Nord CE 3,32,108,128,6,3.0,1229.0,1560,720,4.5,30972.48,Budget,30000-40000
Huawei,Huawei P50,16,13,64,8,3.0,533.0,1440,720,3.0,30944.56,Budget,30000-40000
Realme,Realme 10,32,108,64,8,4.0,1636.5,1580,720,4.0,30847.57,Budget,30000-40000
Motorola,Moto E22s,32,108,64,6,3.0,1174.0,1580,720,4.2,30834.06,Budget,30000-40000
Oppo,Oppo A54,20,108,128,12,3.0,1095.0,1560,720,4.5,30720.48,Budget,30000-40000
Oneplus,OnePlus Nord 2,32,64,128,6,3.0,1042.0,1520,720,4.9,30653.78,Budget,30000-40000
Samsung,Galaxy A32,32,108,128,4,3.0,999.0,1520,720,4.4,30625.67,Budget,30000-40000
Realme,Realme GT Neo 5,32,200,64,6,4.0,1348.0,2340,1080,4.2,30534.75,Budget,30000-40000
Oneplus,OnePlus Nord CE 2,32,108,128,4,3.0,1143.0,1520,720,4.6,30480.0,Budget,30000-40000
Realme,Realme 11 Pro+,32,64,128,8,4.0,1537.5,1560,720,4.4,30456.01,Budget,30000-40000
Huawei,Huawei Mate X2,32,50,128,6,4.0,1566.0,1600,720,3.9,30360.06,Budget,30000-40000
Samsung,Galaxy M52,32,200,64,8,3.0,1170.0,1520,720,3.2,30348.49,Budget,30000-40000
Vivo,Vivo U20,32,200,256,8,3.499553801290337,744.0,1500,720,4.1,30183.9,Budget,30000-40000
Vivo,Vivo T1,32,64,128,12,3.0,1157.0,1520,720,4.8,30183.47,Budget,30000-40000
Samsung,Galaxy M32,32,200,128,4,3.0,1162.0,1560,720,4.3,30176.87,Budget,30000-40000
Samsung,Galaxy J7 Prime,32,200,128,8,3.0,1095.5,1520,720,4.0,30170.67,Budget,30000-40000
Pixel,Pixel 2,32,108,128,8,3.0,645.5,1560,720,3.9,30090.88,Budget,30000-40000
Samsung,Galaxy J7 Prime,32,200,64,8,3.0,1095.5,1520,720,4.4,29975.01,Budget,20000-30000
Samsung,Galaxy M52,32,200,64,12,3.0,1170.0,1520,720,4.4,29953.93,Budget,20000-30000
RedMi,Redmi Note 11 Pro,32,108,128,4,5.0,1614.0,2340,1080,4.2,29901.31,Budget,20000-30000
Samsung,Galaxy M52,32,200,256,6,3.0,1170.0,1520,720,4.8,29751.55,Budget,20000-30000
Vivo,Vivo T1,32,64,128,6,3.0,1157.0,1520,720,2.8,29600.23,Budget,20000-30000
Oppo,Oppo A54,20,108,256,6,3.0,1095.0,1560,720,3.9,29598.85,Budget,20000-30000
Oppo,Oppo A73,32,108,128,4,3.0,1066.0,1520,720,3.8,29549.18,Budget,20000-30000
Motorola,Moto G71,32,200,128,12,3.0,1198.5,1560,720,3.5,29500.94,Budget,20000-30000
Samsung,Galaxy M11,32,64,128,12,3.0,1307.0,1520,720,4.5,29412.58,Budget,20000-30000
Vivo,Vivo Y100,32,64,64,4,3.0,1301.5,1520,720,4.5,29336.78,Budget,20000-30000
Oppo,Oppo A55,32,64,128,8,3.0,1043.0,1560,720,4.2,29301.44,Budget,20000-30000
Motorola,Moto G32,16,64,128,8,2.274169531786252,1106.5,1560,720,4.3,29248.28,Budget,20000-30000
Motorola,Moto G Stylus 2022,32,64,128,8,3.0,1320.0,1520,720,4.1,29115.65,Budget,20000-30000
Huawei,Huawei Y7p,16,48,128,6,3.0,916.0,1560,720,4.0,29104.38,Budget,20000-30000
Vivo,Vivo T1,32,64,64,6,3.0,1157.0,1520,720,3.9,29075.45,Budget,20000-30000
RedMi,Redmi Note 10,32,200,128,8,4.0,935.0,1560,720,3.3,28898.79,Budget,20000-30000
Vivo,Vivo T1,32,64,128,8,3.0,1157.0,1520,720,4.2,28860.51,Budget,20000-30000
Realme,Realme GT 3,32,200,256,6,4.0,1299.0,1560,720,4.0,28763.04,Budget,20000-30000
Oneplus,OnePlus Nord 3,20,50,128,12,3.0,1308.5,1520,720,4.7,28754.97,Budget,20000-30000
Oneplus,OnePlus Nord 3,20,50,128,6,3.0,1308.5,1520,720,4.8,28729.06,Budget,20000-30000
Samsung,Galaxy M11,32,64,128,8,3.0,1307.0,1520,720,4.3,28725.7,Budget,20000-30000
Huawei,Huawei Y6s,32,50,128,6,3.0,1439.5,1500,720,4.1,28704.58,Budget,20000-30000
Samsung,Galaxy A32,32,108,256,8,3.0,999.0,1520,720,4.7,28701.51,Budget,20000-30000
Oneplus,OnePlus 7T,16,64,64,8,3.0,1188.0,1560,720,4.6,28683.86,Budget,20000-30000
RedMi,Redmi Note 12,32,200,128,12,4.0,1509.0,1600,720,3.4,28592.4,Budget,20000-30000
Samsung,Galaxy J7,20,200,128,6,3.0,1197.0,1520,720,4.4,28564.7,Budget,20000-30000
RedMi,Redmi Note 10,32,200,64,6,4.0,935.0,1560,720,4.1,28489.99,Budget,20000-30000
Oppo,Oppo A73,32,108,128,8,3.0,1066.0,1520,720,4.4,28331.98,Budget,20000-30000
Oppo,Oppo A93,20,64,64,8,3.0,892.0,1540,720,4.1,28323.22,Budget,20000-30000
Motorola,Moto G22,32,64,128,6,3.0,889.0,1560,720,3.2,28319.75,Budget,20000-30000
RedMi,Redmi Note 12 Pro,32,200,64,8,5.0,1395.0,2340,1080,4.4,28293.52,Budget,20000-30000
RedMi,Redmi Note 11 Pro+,32,200,64,4,4.0,913.0,2000,900,4.0,28266.48,Budget,20000-30000
Huawei,Huawei P50,16,13,64,12,3.0,533.0,1440,720,3.9,28173.01,Budget,20000-30000
Motorola,Moto G32,16,64,64,8,2.274169531786252,1106.5,1560,720,4.0,28132.31,Budget,20000-30000
Pixel,Pixel 1,32,64,128,6,2.0,965.0,1520,720,4.8,27995.72,Budget,20000-30000
Oneplus,OnePlus Nord N10,16,50,128,8,3.0,981.5,1580,720,4.2,27991.86,Budget,20000-30000
Oppo,Oppo A54,20,108,128,8,3.0,1095.0,1560,720,3.9,27914.85,Budget,20000-30000
RedMi,Redmi Note 9 Pro,20,64,64,8,4.0,976.0,1600,720,4.0,27899.68,Budget,20000-30000
Vivo,Vivo Y100,32,64,128,6,3.0,1301.5,1520,720,4.1,27892.7,Budget,20000-30000
Vivo,Vivo Y75,32,50,128,8,3.0,1247.0,1540,720,4.1,27870.28,Budget,20000-30000
Realme,Realme 10 Pro,32,108,128,6,4.429208163888157,1205.0,2000,900,4.0,27817.41,Budget,20000-30000
RedMi,Redmi Note 12 Pro,32,200,128,12,5.0,1395.0,2340,1080,3.7,27790.61,Budget,20000-30000
Samsung,Galaxy A22,20,108,256,6,3.0,1406.5,1520,720,3.0,27716.43,Budget,20000-30000
Oneplus,OnePlus Nord CE 2,32,108,128,6,3.0,1143.0,1520,720,4.6,27624.34,Budget,20000-30000
RedMi,Redmi Note 11 Pro,32,108,128,8,5.0,1614.0,2340,1080,4.1,27554.64,Budget,20000-30000
RedMi,Redmi Note 12,32,200,64,12,4.0,1509.0,1600,720,3.3,27463.64,Budget,20000-30000
Samsung,Galaxy J7,20,200,64,6,3.0,1197.0,1520,720,3.7,27445.35,Budget,20000-30000
Vivo,Vivo T1,32,64,256,8,3.0,1157.0,1520,720,4.4,27399.78,Budget,20000-30000
Pixel,Pixel 2,32,108,256,8,3.0,645.5,1560,720,4.6,27341.86,Budget,20000-30000
Vivo,Vivo Y35,32,64,64,8,2.5,1431.5,1520,720,3.3,27247.44,Budget,20000-30000
Apple,iPhone 7 Plus,32,200,64,8,3.0,1040.0,1600,720,3.99,27169.13,Budget,20000-30000
Samsung,Galaxy J7,20,200,128,12,3.0,1197.0,1520,720,4.1,27165.14,Budget,20000-30000
Vivo,Vivo U20,32,200,128,4,3.499553801290337,744.0,1500,720,4.5,27127.62,Budget,20000-30000
Oppo,Oppo A73,32,108,64,4,3.0,1066.0,1520,720,2.4,27124.23,Budget,20000-30000
Realme,Realme 10,32,108,64,4,4.0,1636.5,1580,720,4.2,27121.99,Budget,20000-30000
Vivo,Vivo Y55,32,50,64,4,3.0,1349.0,1520,720,3.5,27005.05,Budget,20000-30000
RedMi,Redmi Note 11 Pro+,32,200,128,8,4.0,913.0,2000,900,3.2,26998.86,Budget,20000-30000
Apple,iPhone 7 Plus,32,200,128,8,3.0,1040.0,1600,720,3.9,26986.44,Budget,20000-30000
Vivo,Vivo Y100,32,64,64,8,3.0,1301.5,1520,720,4.6,26821.68,Budget,20000-30000
Motorola,Moto E22s,32,108,128,4,3.0,1174.0,1580,720,3.4,26814.45,Budget,20000-30000
Pixel,Pixel 5A,20,50,256,8,2.5,1549.0,1480,720,4.5,26718.31,Budget,20000-30000
Vivo,Vivo Y100,32,64,128,8,3.0,1301.5,1520,720,4.2,26705.06,Budget,20000-30000
Realme,Realme Narzo 60,32,64,128,8,4.0,1310.0,1560,720,4.8,26674.29,Budget,20000-30000
Oppo,Oppo A93,20,64,128,8,3.0,892.0,1540,720,4.4,26658.13,Budget,20000-30000
Apple,iPhone SE 2020,32,64,256,6,3.0,926.5,1560,720,4.5,26640.29,Budget,20000-30000
Vivo,Vivo Y35,32,64,64,4,2.5,1431.5,1520,720,4.5,26594.99,Budget,20000-30000
Samsung,Galaxy M52,32,200,128,12,3.0,1170.0,1520,720,4.1,26463.17,Budget,20000-30000
Oneplus,OnePlus Nord CE,32,50,256,4,3.0,1110.0,1560,720,4.5,26367.13,Budget,20000-30000
RedMi,Redmi Note 10,32,200,64,8,4.0,935.0,1560,720,4.0,26301.82,Budget,20000-30000
Vivo,Vivo Y20G,16,200,64,8,3.0,1744.0,1600,720,4.1,26136.55,Budget,20000-30000
Realme,Realme 10 Pro+,32,108,128,6,4.0,1085.0,1440,720,3.9,26003.5,Budget,20000-30000
Oneplus,OnePlus 6,32,64,128,8,3.0,1125.0,1580,720,4.9,25963.58,Budget,20000-30000
Samsung,Galaxy A22,20,108,64,12,3.0,1406.5,1520,720,4.0,25883.2,Budget,20000-30000
Samsung,Galaxy M32,32,200,256,4,3.0,1162.0,1560,720,4.0,25673.56,Budget,20000-30000
Motorola,Moto G71,32,200,64,12,3.0,1198.5,1560,720,4.5,25637.41,Budget,20000-30000
Apple,iPhone SE 2020,32,64,128,6,3.0,926.5,1560,720,4.5,25558.31,Budget,20000-30000
Realme,Realme Narzo 60,32,64,128,6,4.0,1310.0,1560,720,3.9,25527.5,Budget,20000-30000
Oneplus,OnePlus Nord CE 2,32,108,64,8,3.0,1143.0,1520,720,4.3,25521.93,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,32,200,256,4,4.0,1465.0,1970,900,3.8,25484.48,Budget,20000-30000
Vivo,Vivo Y55,32,50,128,8,3.0,1349.0,1520,720,4.0,25403.39,Budget,20000-30000
Realme,Realme 11 Pro+,32,64,128,12,4.0,1537.5,1560,720,4.2,25244.16,Budget,20000-30000
Vivo,Vivo Y55,32,50,64,8,3.0,1349.0,1520,720,4.4,25190.87,Budget,20000-30000
Vivo,Vivo Y72,20,50,64,8,3.0,1370.0,1520,720,4.4,25078.69,Budget,20000-30000
Oppo,Oppo A31,20,64,128,4,2.1060694774676243,1027.0,1560,720,4.0,24919.05,Budget,20000-30000
Oppo,Oppo A73,32,108,64,8,3.0,1066.0,1520,720,3.65,24917.92,Budget,20000-30000
Apple,iPhone 11,32,200,64,6,3.0,1339.5,1560,720,5.0,24834.05,Budget,20000-30000
Vivo,Vivo T1,32,64,64,8,3.0,1157.0,1520,720,3.9,24745.69,Budget,20000-30000
Samsung,Galaxy F23,32,200,64,6,3.0,1380.0,1560,720,3.4,24737.0,Budget,20000-30000
Oppo,Oppo K10,16,64,128,4,3.0,1004.0,1560,720,4.1,24723.42,Budget,20000-30000
Samsung,Galaxy F12,32,108,256,6,3.0,1093.5,1560,720,4.2,24556.87,Budget,20000-30000
Realme,Realme 11 Pro+,32,64,256,6,4.0,1537.5,1560,720,3.1,24516.46,Budget,20000-30000
Vivo,Vivo Y100,32,64,128,12,3.0,1301.5,1520,720,3.8,24504.07,Budget,20000-30000
Oneplus,OnePlus Nord 3,20,50,64,6,3.0,1308.5,1520,720,3.61,24240.31,Budget,20000-30000
Oneplus,OnePlus Nord 3,20,50,128,4,3.0,1308.5,1520,720,3.9,24212.17,Budget,20000-30000
Samsung,Galaxy M32,32,200,64,4,3.0,1162.0,1560,720,3.8,24125.03,Budget,20000-30000
Motorola,Moto E32,20,50,64,8,3.0,880.0,1440,720,3.2,24041.24,Budget,20000-30000
Vivo,Vivo T1,32,64,128,4,3.0,1157.0,1520,720,4.0,23994.12,Budget,20000-30000
Realme,Realme 11 Pro+,32,64,64,8,4.0,1537.5,1560,720,3.1,23932.78,Budget,20000-30000
Oppo,Oppo Reno 6 Pro,12,64,128,6,2.5,1190.0,1520,720,3.8,23918.76,Budget,20000-30000
Samsung,Galaxy M11,32,64,256,6,3.0,1307.0,1520,720,4.4,23865.53,Budget,20000-30000
Motorola,Moto E22s,32,108,128,12,3.0,1174.0,1580,720,4.3,23853.28,Budget,20000-30000
Pixel,Pixel XL,20,50,256,8,3.0,1220.0,1500,720,4.4,23833.68,Budget,20000-30000
Samsung,Galaxy F12,32,108,256,8,3.0,1093.5,1560,720,4.0,23738.32,Budget,20000-30000
Oneplus,OnePlus Nord CE 3,32,108,128,12,3.0,1229.0,1560,720,4.1,23573.43,Budget,20000-30000
Pixel,Pixel 2,32,108,256,6,3.0,645.5,1560,720,4.8,23433.78,Budget,20000-30000
Pixel,Pixel 3,32,108,64,6,3.0,1201.0,1480,720,4.5,23425.05,Budget,20000-30000
Vivo,Vivo Z1 Pro,20,48,128,8,3.0,990.0,1560,720,3.8,23396.85,Budget,20000-30000
Vivo,Vivo Y20G,16,200,128,6,3.0,1744.0,1600,720,3.4,23350.76,Budget,20000-30000
Motorola,Moto G Power 2022,32,200,256,8,2.769002589229289,1153.0,1540,720,4.0,23342.37,Budget,20000-30000
Oppo,Oppo A55,32,64,128,4,3.0,1043.0,1560,720,4.8,23341.23,Budget,20000-30000
RedMi,Redmi Note 9 Pro,20,64,128,8,4.0,976.0,1600,720,4.1,23219.37,Budget,20000-30000
Apple,iPhone SE 2020,32,64,128,8,3.0,926.5,1560,720,4.8,23174.93,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,32,200,64,4,4.0,1465.0,1970,900,3.7,23153.19,Budget,20000-30000
Oppo,Oppo A54,20,108,256,12,3.0,1095.0,1560,720,4.2,23129.11,Budget,20000-30000
Apple,iPhone 11,32,200,64,4,3.0,1339.5,1560,720,4.8,23094.27,Budget,20000-30000
Motorola,Moto G42,32,108,256,6,3.0,1143.0,1520,720,3.8,23091.92,Budget,20000-30000
Pixel,Pixel 2,32,108,64,12,3.0,645.5,1560,720,4.0,23063.18,Budget,20000-30000
Huawei,Huawei Y6s,32,50,128,8,3.0,1439.5,1500,720,3.9,22976.91,Budget,20000-30000
Vivo,Vivo Y100,32,64,128,4,3.0,1301.5,1520,720,4.2,22957.3,Budget,20000-30000
Motorola,Moto E7 Power,20,64,128,8,3.0,1206.0,1520,720,3.9,22904.87,Budget,20000-30000
Apple,iPhone 6S,20,64,128,8,3.5,996.0,1970,900,4.1,22673.38,Budget,20000-30000
Motorola,Moto G42,32,108,64,4,3.0,1143.0,1520,720,3.7,22589.51,Budget,20000-30000
Oneplus,OnePlus Nord 2,32,64,64,8,3.0,1042.0,1520,720,4.3,22550.07,Budget,20000-30000
RedMi,Redmi Y3,20,50,128,12,3.0,1186.0,1560,720,3.9,22384.0,Budget,20000-30000
RedMi,Redmi 9 Prime,20,64,128,8,2.0,1146.5,1480,720,3.7,22286.12,Budget,20000-30000
Motorola,Moto G42,32,108,128,8,3.0,1143.0,1520,720,4.2,22278.34,Budget,20000-30000
RedMi,Redmi Y3,20,50,64,8,3.0,1186.0,1560,720,4.4,22276.15,Budget,20000-30000
RedMi,Redmi 12C,32,64,64,8,2.5634548779027257,1066.5,1560,720,4.4,22212.6,Budget,20000-30000
Apple,iPhone SE 2022,32,108,64,8,4.0,1055.0,1560,720,4.9,22211.83,Budget,20000-30000
Huawei,Huawei Y7p,16,48,128,4,3.0,916.0,1560,720,4.1,22209.15,Budget,20000-30000
Oppo,Oppo A73,32,108,128,6,3.0,1066.0,1520,720,3.8,22200.66,Budget,20000-30000
Oppo,Oppo A31,20,64,64,8,2.1060694774676243,1027.0,1560,720,3.4,22198.38,Budget,20000-30000
RedMi,Redmi 12C,32,64,128,8,2.5634548779027257,1066.5,1560,720,3.8,22124.74,Budget,20000-30000
RedMi,Redmi 7A,20,50,128,6,2.5,1253.0,1560,720,3.9,22097.32,Budget,20000-30000
RedMi,Redmi 8,32,48,128,6,2.3141938462601725,1561.0,1540,720,4.0,22071.93,Budget,20000-30000
Realme,Realme 10,32,108,128,8,4.0,1636.5,1580,720,4.8,22030.97,Budget,20000-30000
Vivo,Vivo Y75,32,50,128,6,3.0,1247.0,1540,720,3.0,22025.56,Budget,20000-30000
Motorola,Moto G Power 2022,32,200,64,8,2.769002589229289,1153.0,1540,720,4.2,21869.75,Budget,20000-30000
Realme,Realme 10 Pro+,32,108,256,4,4.0,1085.0,1440,720,3.5,21733.98,Budget,20000-30000
RedMi,Redmi 8,32,48,256,8,2.3141938462601725,1561.0,1540,720,4.3,21619.9,Budget,20000-30000
Realme,Realme 9i,20,50,64,8,2.0,1253.0,1560,720,4.7,21572.11,Budget,20000-30000
RedMi,Redmi 11 Prime,32,64,64,4,2.636543722034772,1077.0,1520,720,3.9,21570.14,Budget,20000-30000
Pixel,Pixel XL,20,50,128,8,3.0,1220.0,1500,720,4.4,21534.71,Budget,20000-30000
Oppo,Oppo A54,20,108,128,4,3.0,1095.0,1560,720,3.2,21504.97,Budget,20000-30000
Realme,Realme 9 Pro+,32,64,128,12,2.0,1165.5,1560,720,3.9,21417.95,Budget,20000-30000
Vivo,Vivo Y72,20,50,128,6,3.0,1370.0,1520,720,4.0,21414.67,Budget,20000-30000
Motorola,Moto G Stylus 2022,32,64,64,4,3.0,1320.0,1520,720,3.8,21411.64,Budget,20000-30000
Pixel,Pixel 2 XL,20,64,64,8,3.0,1202.0,1560,720,4.3,21395.2,Budget,20000-30000
Realme,Realme 8 Pro,32,64,256,8,2.7358773371735143,974.5,1520,720,4.3,21393.09,Budget,20000-30000
Motorola,Moto G71,32,200,128,4,3.0,1198.5,1560,720,3.9,21299.81,Budget,20000-30000
Realme,Realme 9 Pro+,32,64,128,6,2.0,1165.5,1560,720,3.9,21223.63,Budget,20000-30000
Oneplus,OnePlus Nord 3,20,50,128,8,3.0,1308.5,1520,720,4.7,21154.79,Budget,20000-30000
Realme,Realme 9 Pro,20,64,128,8,2.3056114007364603,1616.0,1520,720,3.7,21067.05,Budget,20000-30000
RedMi,Redmi 11 Prime,32,64,256,6,2.636543722034772,1077.0,1520,720,3.7,21021.53,Budget,20000-30000
Oppo,Oppo A55,32,64,256,12,3.0,1043.0,1560,720,4.7,20998.67,Budget,20000-30000
Oppo,Oppo A73,32,108,64,12,3.0,1066.0,1520,720,4.8,20995.43,Budget,20000-30000
RedMi,Redmi 10 Prime,20,64,64,8,2.3722768559833085,1141.0,1520,720,4.2,20958.12,Budget,20000-30000
Apple,iPhone SE 2022,32,108,256,12,4.0,1055.0,1560,720,4.5,20934.56,Budget,20000-30000
Realme,Realme 9 Pro+,32,64,128,8,2.0,1165.5,1560,720,4.0,20925.34,Budget,20000-30000
Apple,iPhone SE 2020,32,64,128,4,3.0,926.5,1560,720,4.6,20877.82,Budget,20000-30000
Realme,Realme C35,32,64,128,12,2.0,1006.5,1520,720,3.6,20800.45,Budget,20000-30000
RedMi,Redmi Go,20,64,64,4,3.0,1431.0,1540,720,4.4,20776.96,Budget,20000-30000
RedMi,Redmi 11 Prime,32,64,64,8,2.636543722034772,1077.0,1520,720,3.9,20676.94,Budget,20000-30000
RedMi,Redmi 6A,20,64,64,8,2.0,1210.0,1600,720,3.8,20624.27,Budget,20000-30000
Apple,iPhone 11,32,200,256,8,3.0,1339.5,1560,720,4.5,20614.36,Budget,20000-30000
RedMi,Redmi 11 Prime,32,64,256,8,2.636543722034772,1077.0,1520,720,4.3,20571.44,Budget,20000-30000
Realme,Realme C35,32,64,256,8,2.0,1006.5,1520,720,4.7,20515.58,Budget,20000-30000
Realme,Realme 6 Pro,32,64,128,6,2.894128617145728,778.5,1580,720,4.0,20442.53,Budget,20000-30000
RedMi,Redmi 12C,32,64,128,12,2.5634548779027257,1066.5,1560,720,3.5,20419.69,Budget,20000-30000
Realme,Realme 9i,20,50,128,8,2.0,1253.0,1560,720,3.9,20395.02,Budget,20000-30000
Realme,Realme C35,32,64,128,4,2.0,1006.5,1520,720,4.0,20302.8,Budget,20000-30000
RedMi,Redmi 10 Prime,20,64,128,8,2.3722768559833085,1141.0,1520,720,4.8,20300.7,Budget,20000-30000
Realme,Realme C11,16,50,64,8,2.5,902.0,1540,720,3.0,20275.59,Budget,20000-30000
Motorola,Moto G Stylus 2022,32,64,64,6,3.0,1320.0,1520,720,3.9,20264.85,Budget,20000-30000
Vivo,Vivo Y100,32,64,256,8,3.0,1301.5,1520,720,4.2,20253.12,Budget,20000-30000
