Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range
RedMi,Redmi 7A,12,50,128,8,3.0,538,1600,720,4.8,15499.63,Budget,10000-20000
Samsung,Galaxy M32,16,64,128,6,1.4575520522590892,1015,1600,720,3.8,15421.83,Budget,10000-20000
Samsung,Galaxy F23,12,12,64,6,2.799160063546619,921,1560,720,3.5,15421.28,Budget,10000-20000
Vivo,Vivo Y100,32,12,128,8,3.0,1157,1520,720,2.8,15408.17,Budget,10000-20000
Samsung,Galaxy M52,20,12,128,6,3.0,733,1520,720,3.9,15363.72,Budget,10000-20000
Samsung,Galaxy M32,12,48,64,6,3.0,851,1440,720,3.8,15361.69,Budget,10000-20000
Samsung,Galaxy F23,16,50,128,6,3.0,513,1600,720,4.8,15339.57,Budget,10000-20000
Samsung,Galaxy J7 Prime,32,48,128,8,3.0,1414,1600,720,4.2,15338.42,Budget,10000-20000
RedMi,Redmi Go,20,64,64,8,3.0,1130,1600,720,4.1,15335.03,Budget,10000-20000
RedMi,Redmi 12C,16,50,256,8,2.831754670595011,1839,1560,720,4.0,15328.86,Budget,10000-20000
Apple,iPhone 7 Plus,16,48,64,6,3.0,1040,1440,720,3.6,15316.17,Budget,10000-20000
Vivo,Vivo T1,16,12,128,12,3.0,508,1600,720,4.0,15313.04,Budget,10000-20000
Huawei,Huawei P50 Pro,32,50,128,12,3.0,630,1600,720,4.6,15273.94,Budget,10000-20000
Samsung,Galaxy A22,16,12,128,6,3.0,1263,1560,720,4.4,15255.9,Budget,10000-20000
Motorola,Moto G Stylus 2022,16,48,64,4,3.0,1846,1600,720,3.6,15244.63,Budget,10000-20000
Realme,Realme 9 Pro+,16,12,64,8,2.6940203372191416,1881,1560,720,3.8,15235.09,Budget,10000-20000
Samsung,Galaxy M32,12,12,128,8,3.0,1370,1520,720,4.3,15229.28,Budget,10000-20000
Samsung,Galaxy F12,16,50,256,6,1.619411370920968,722,1440,720,4.0,15218.17,Budget,10000-20000
Motorola,Moto G52,16,50,128,8,3.0,1949,1560,720,4.8,15183.53,Budget,10000-20000
Samsung,Galaxy M52,16,48,128,8,2.645382887025352,543,1600,720,4.7,15152.59,Budget,10000-20000
Motorola,Moto G71,12,48,64,8,3.0,1902,1560,720,3.2,15149.19,Budget,10000-20000
Samsung,Galaxy M32,12,50,128,12,2.543226235870209,713,1600,720,3.9,15081.69,Budget,10000-20000
RedMi,Redmi 12C,20,50,128,6,3.0,930,1600,720,4.7,15067.5,Budget,10000-20000
Oppo,Oppo K10,12,12,128,8,3.0,913,1560,720,4.5,15046.03,Budget,10000-20000
Samsung,Galaxy M52,12,50,64,8,3.0,1703,1560,720,4.5,15042.58,Budget,10000-20000
Realme,Realme 9 Pro+,16,50,128,6,3.0,794,1520,720,4.1,15031.07,Budget,10000-20000
Pixel,Pixel Slate,16,50,128,8,2.4161656580903683,600,1440,720,4.1,15029.76,Budget,10000-20000
Samsung,Galaxy A22,20,50,128,8,3.0,1021,1520,720,3.7,15016.91,Budget,10000-20000
RedMi,Redmi 8,12,12,32,4,3.0,1648,1520,720,4.7,14988.88,Budget,10000-20000
Motorola,Moto G71,8,12,64,6,3.0,682,1520,720,4.3,14943.17,Budget,10000-20000
Realme,Realme 6 Pro,8,12,64,3,3.0,1307,1520,720,4.2,14859.19,Budget,10000-20000
Oneplus,OnePlus Nord CE 3,12,48,32,4,3.0,578,1560,720,4.3,14840.26,Budget,10000-20000
RedMi,Redmi 12C,13,12,64,4,3.0,1412,1560,720,3.5,14833.06,Budget,10000-20000
Samsung,Galaxy M52,8,8,64,6,3.0,1591,1560,720,3.8,14818.2,Budget,10000-20000
Samsung,Galaxy M32,13,13,32,3,3.0,1408,1600,720,3.8,14765.06,Budget,10000-20000
Realme,Realme 9 Pro+,13,12,64,3,3.0,614,1520,720,4.0,14755.5,Budget,10000-20000
Oneplus,OnePlus Nord CE,12,13,32,6,3.0,1110,1520,720,4.8,14754.15,Budget,10000-20000
Motorola,Moto G52,8,12,64,6,2.5516842394006405,1779,1520,720,4.7,14744.91,Budget,10000-20000
Realme,Realme 9i,8,12,64,3,3.0,1253,1600,720,4.9,14737.44,Budget,10000-20000
Pixel,Pixel C,12,48,64,4,3.0,1926,1440,720,4.7,14732.61,Budget,10000-20000
RedMi,Redmi Go,12,12,32,3,3.0,1454,1560,720,4.1,14706.66,Budget,10000-20000
RedMi,Redmi 9 Prime,12,13,64,3,3.0,797,1440,720,4.4,14693.59,Budget,10000-20000
Samsung,Galaxy M32,12,12,64,3,3.0,1329,1560,720,3.8,14689.97,Budget,10000-20000
Vivo,Vivo Y75,12,12,64,3,3.0,1225,1520,720,3.9,14670.0,Budget,10000-20000
RedMi,Redmi 9 Prime,8,13,64,3,1.6809440982947679,1776,1440,720,3.5,14638.2,Budget,10000-20000
Motorola,Moto G71,12,12,64,4,3.0,726,1560,720,4.0,14614.84,Budget,10000-20000
RedMi,Redmi 8A,13,12,64,3,2.9825711083669515,525,1440,720,4.5,14604.84,Budget,10000-20000
Motorola,Moto G52,12,12,32,4,3.0,659,1520,720,3.5,14560.72,Budget,10000-20000
Apple,iPhone 8 Plus,12,12,32,4,3.0,712,1600,720,4.5,14531.27,Budget,10000-20000
Apple,iPhone X,8,48,32,3,3.0,1439,1440,720,4.4,14502.04,Budget,10000-20000
Samsung,Galaxy M52,8,12,64,6,3.0,909,1440,720,4.0,14497.7,Budget,10000-20000
RedMi,Redmi Go,12,13,64,3,3.0,1986,1520,720,3.8,14488.95,Budget,10000-20000
RedMi,Redmi 11 Prime,13,12,64,3,3.0,1129,1520,720,3.8,14481.16,Budget,10000-20000
Samsung,Galaxy F12,13,48,64,6,3.0,825,1520,720,4.0,14479.11,Budget,10000-20000
RedMi,Redmi 10 Prime,12,48,64,6,3.0,576,1520,720,3.7,14461.32,Budget,10000-20000
Vivo,Vivo T1,12,13,32,4,3.0,1220,1440,720,3.9,14454.19,Budget,10000-20000
RedMi,Redmi 12C,8,8,32,3,2.226503447023755,727,1600,720,4.0,14439.17,Budget,10000-20000
RedMi,Redmi 11 Prime,8,12,64,3,3.0,695,1520,720,3.9,14428.46,Budget,10000-20000
Realme,Realme 8 Pro,12,12,64,4,3.0,1009,1600,720,3.8,14410.27,Budget,10000-20000
Apple,iPhone 11,12,12,64,6,3.0,1002,1440,720,4.7,14355.17,Budget,10000-20000
Oppo,Oppo A15,12,12,32,4,3.0,913,1440,720,3.2,14346.16,Budget,10000-20000
Oppo,Oppo A73,12,8,64,3,3.0,1645,1440,720,3.0,14331.85,Budget,10000-20000
Apple,iPhone XR,8,13,64,6,3.0,934,1440,720,4.3,14331.7,Budget,10000-20000
Realme,Realme 9 Pro,12,12,64,3,2.2443267299980567,1509,1440,720,4.7,14305.92,Budget,10000-20000
Samsung,Galaxy M52,12,12,32,4,3.0,1883,1440,720,4.2,14305.68,Budget,10000-20000
RedMi,Redmi Y3,8,12,32,4,3.0,1186,1440,720,3.5,14294.26,Budget,10000-20000
Vivo,Vivo Y72,12,12,64,3,1.930558806749882,1655,1520,720,3.1,14291.63,Budget,10000-20000
Apple,iPhone 11,12,13,32,3,3.0,1597,1560,720,4.9,14282.09,Budget,10000-20000
RedMi,Redmi 11 Prime,8,12,32,6,3.0,1006,1520,720,4.2,14275.99,Budget,10000-20000
Vivo,Vivo T1,12,12,64,6,1.016112526782528,1465,1600,720,4.7,14248.53,Budget,10000-20000
Apple,iPhone 11,12,48,32,4,3.0,1625,1600,720,3.9,14235.72,Budget,10000-20000
Realme,Realme C35,12,12,64,3,2.175905765827601,1439,1520,720,3.3,14211.7,Budget,10000-20000
Motorola,Moto E32,12,13,32,4,3.0,880,1440,720,2.9,14206.17,Budget,10000-20000
Oneplus,OnePlus 6T,12,12,64,3,3.0,1189,1560,720,4.0,14189.17,Budget,10000-20000
RedMi,Redmi 7A,12,8,32,6,3.0,1936,1520,720,4.2,14188.06,Budget,10000-20000
Realme,Realme 8 Pro,12,8,64,6,2.4717546743470287,940,1600,720,3.9,14183.36,Budget,10000-20000
Apple,iPhone SE 2020,12,12,32,3,3.0,1065,1440,720,4.5,14140.16,Budget,10000-20000
Realme,Realme C35,8,48,64,4,1.1496481628143846,826,1440,720,4.5,14112.59,Budget,10000-20000
Samsung,Galaxy J7,12,12,32,3,3.0,863,1440,720,3.6,14111.1,Budget,10000-20000
Samsung,Galaxy M52,12,12,32,3,1.843298577358917,1201,1560,720,3.4,14106.21,Budget,10000-20000
Oneplus,OnePlus Nord 3,12,48,32,3,2.661929741330003,525,1440,720,3.7,14084.53,Budget,10000-20000
Motorola,Moto G22,12,8,64,6,3.0,1411,1520,720,3.6,14076.4,Budget,10000-20000
Samsung,Galaxy A22,13,13,32,4,3.0,1604,1560,720,3.3,14064.79,Budget,10000-20000
Realme,Realme 9i,13,12,64,4,2.8391829440481064,1023,1440,720,4.0,14064.61,Budget,10000-20000
Samsung,Galaxy M52,8,12,64,6,3.0,617,1600,720,4.64,14050.46,Budget,10000-20000
Vivo,Vivo Z1 Pro,8,48,64,3,3.0,1394,1560,720,4.1,14037.44,Budget,10000-20000
RedMi,Redmi 10 Prime,12,12,64,4,2.137782146118918,1111,1600,720,3.4,13996.76,Budget,10000-20000
RedMi,Redmi 10 Prime,12,12,64,3,3.0,1986,1520,720,4.4,13995.34,Budget,10000-20000
Oneplus,OnePlus Nord CE 2,12,8,32,6,3.0,750,1600,720,4.3,13994.85,Budget,10000-20000
Samsung,Galaxy A22,12,13,32,3,2.7587170370906193,1608,1440,720,4.2,13972.92,Budget,10000-20000
Samsung,Galaxy J7 Prime,13,8,64,6,3.0,1571,1440,720,3.3,13972.5,Budget,10000-20000
Samsung,Galaxy F23,13,12,64,3,3.0,1667,1440,720,2.4,13956.19,Budget,10000-20000
Motorola,Moto G Power 2022,12,48,32,6,3.0,560,1560,720,2.7,13954.2,Budget,10000-20000
Samsung,Galaxy M52,12,12,64,3,3.0,988,1520,720,4.1,13947.71,Budget,10000-20000
Samsung,Galaxy M32,8,13,32,3,3.0,674,1560,720,3.0,13939.68,Budget,10000-20000
Oneplus,OnePlus Nord CE 2,13,12,32,4,2.846616004061109,1195,1600,720,3.9,13918.7,Budget,10000-20000
Oppo,Oppo A15,12,12,32,6,3.0,808,1440,720,4.1,13883.05,Budget,10000-20000
Vivo,Vivo Y35,12,12,64,4,3.0,1576,1440,720,4.0,13864.8,Budget,10000-20000
Motorola,Moto G22,12,12,64,6,3.0,503,1560,720,3.5,13828.24,Budget,10000-20000
Samsung,Galaxy M52,13,12,32,4,3.0,1444,1440,720,4.4,13770.75,Budget,10000-20000
Samsung,Galaxy F23,12,12,64,6,3.0,1193,1600,720,4.2,13758.71,Budget,10000-20000
Samsung,Galaxy M32,12,12,32,3,2.3347441096853463,697,1520,720,4.2,13753.72,Budget,10000-20000
Motorola,Moto G71,12,12,64,3,2.908807828266199,1202,1560,720,3.8,13735.3,Budget,10000-20000
Oppo,Oppo A54,8,12,64,6,1.1405586240870678,1424,1600,720,3.6,13723.03,Budget,10000-20000
Samsung,Galaxy J7,12,12,64,3,3.0,1137,1520,720,4.7,13707.86,Budget,10000-20000
Samsung,Galaxy M52,12,48,32,4,3.0,851,1560,720,3.3,13648.14,Budget,10000-20000
Oneplus,OnePlus Nord CE,12,12,32,3,3.0,1224,1600,720,4.67,13634.26,Budget,10000-20000
Motorola,Moto G71,12,48,64,3,3.0,875,1600,720,4.0,13631.51,Budget,10000-20000
Samsung,Galaxy A22,8,48,32,4,3.0,1236,1440,720,4.2,13616.63,Budget,10000-20000
Realme,Realme 9 Pro+,8,12,32,3,3.0,1560,1520,720,4.6,13576.63,Budget,10000-20000
Apple,iPhone 11,8,12,32,4,3.0,723,1560,720,4.4,13575.81,Budget,10000-20000
Samsung,Galaxy A22,8,48,64,6,1.9033432625670694,685,1440,720,4.3,13554.32,Budget,10000-20000
Samsung,Galaxy A12,12,12,32,3,3.0,1452,1560,720,2.2,13546.02,Budget,10000-20000
RedMi,Redmi Y3,12,48,32,4,3.0,1082,1560,720,4.0,13527.13,Budget,10000-20000
Samsung,Galaxy F12,12,12,32,3,3.0,1086,1440,720,4.0,13507.99,Budget,10000-20000
Realme,Realme C35,12,12,32,4,3.0,1783,1560,720,3.5,13482.63,Budget,10000-20000
Oneplus,OnePlus Nord 3,12,12,32,6,3.0,739,1600,720,3.5,13462.68,Budget,10000-20000
Apple,iPhone 8,12,12,64,3,3.0,841,1560,720,4.5,13456.86,Budget,10000-20000
Samsung,Galaxy M52,12,12,32,4,3.0,1557,1560,720,3.9,13455.24,Budget,10000-20000
Oppo,Oppo A73,12,12,64,4,2.2276063063114266,1066,1520,720,3.8,13450.32,Budget,10000-20000
Samsung,Galaxy A22,12,12,64,3,3.0,1546,1600,720,3.5,13448.3,Budget,10000-20000
Oneplus,OnePlus Nord CE 3,8,13,64,3,3.0,1049,1440,720,4.0,13427.73,Budget,10000-20000
Samsung,Galaxy F12,12,13,32,4,3.0,772,1560,720,3.7,13415.01,Budget,10000-20000
Apple,iPhone SE 2020,8,12,64,4,3.0,601,1560,720,4.8,13383.32,Budget,10000-20000
Oppo,Oppo A73,13,12,64,3,2.584886542013822,819,1440,720,4.4,13377.53,Budget,10000-20000
Samsung,Galaxy J7,12,12,64,3,3.0,1813,1600,720,4.5,13369.38,Budget,10000-20000
Pixel,Pixel 3,12,12,64,3,3.0,1074,1440,720,3.5,13351.6,Budget,10000-20000
Samsung,Galaxy M32,12,12,64,3,3.0,1632,1560,720,4.2,13344.36,Budget,10000-20000
Pixel,Pixel 5A,12,48,32,3,1.2972052192194596,1657,1560,720,4.4,13341.12,Budget,10000-20000
Vivo,Vivo T1,8,12,64,3,3.0,826,1440,720,3.5,13338.46,Budget,10000-20000
Huawei,Huawei P50 Pro,8,12,64,3,3.0,1113,1600,720,4.1,13316.03,Budget,10000-20000
Oneplus,OnePlus Nord CE 3,12,12,32,4,3.0,1851,1560,720,4.0,13305.66,Budget,10000-20000
Samsung,Galaxy J7 Prime,8,12,32,3,3.0,781,1440,720,3.7,13304.62,Budget,10000-20000
Samsung,Galaxy F12,12,12,64,3,3.0,1395,1560,720,4.2,13261.68,Budget,10000-20000
RedMi,Redmi 12C,12,8,32,3,2.29515508521044,1663,1600,720,4.0,13253.23,Budget,10000-20000
RedMi,Redmi 8,12,12,32,3,3.0,1863,1600,720,4.1,13249.15,Budget,10000-20000
Pixel,Pixel 2 XL,8,13,32,3,1.617207316810694,1202,1560,720,4.3,13245.53,Budget,10000-20000
Samsung,Galaxy M52,8,48,32,6,3.0,1174,1600,720,4.3,13192.75,Budget,10000-20000
RedMi,Redmi 8A,13,8,32,3,3.0,1296,1520,720,4.0,13183.56,Budget,10000-20000
Oneplus,OnePlus Nord N10,12,48,64,6,3.0,915,1560,720,4.7,13173.69,Budget,10000-20000
Samsung,Galaxy F23,12,12,64,3,3.0,1447,1600,720,3.8,13172.17,Budget,10000-20000
RedMi,Redmi 12C,12,12,32,4,3.0,1250,1600,720,4.7,13163.7,Budget,10000-20000
Samsung,Galaxy F23,12,12,32,3,1.3204469640884422,1967,1520,720,4.3,13151.84,Budget,10000-20000
Motorola,Moto G22,12,13,32,6,3.0,1058,1440,720,4.5,13149.4,Budget,10000-20000
Samsung,Galaxy M32,8,12,64,6,3.0,564,1520,720,4.0,13143.74,Budget,10000-20000
Samsung,Galaxy M32,12,12,64,6,1.2102871062304978,590,1560,720,4.1,13130.23,Budget,10000-20000
Motorola,Moto G32,8,12,64,3,2.239479349839616,603,1440,720,3.8,13115.71,Budget,10000-20000
Vivo,Vivo T1,8,12,32,4,3.0,1868,1440,720,4.3,13107.8,Budget,10000-20000
Vivo,Vivo Y75,13,12,64,6,3.0,1004,1440,720,4.3,13105.91,Budget,10000-20000
Apple,iPhone 8 Plus,8,12,32,3,3.0,1981,1440,720,4.4,13089.38,Budget,10000-20000
Samsung,Galaxy A32,12,12,32,6,3.0,642,1440,720,4.7,13084.15,Budget,10000-20000
Oppo,Oppo A73,12,12,32,6,3.0,1183,1440,720,3.6,13071.58,Budget,10000-20000
RedMi,Redmi 12C,8,12,64,4,3.0,1914,1560,720,4.5,13062.32,Budget,10000-20000
Apple,iPhone 8 Plus,12,12,32,6,3.0,579,1600,720,4.8,13054.37,Budget,10000-20000
Realme,Realme 7 Pro,12,12,32,4,3.0,1208,1560,720,4.2,13021.88,Budget,10000-20000
Motorola,Moto G71,8,12,64,4,3.0,1379,1520,720,3.8,13021.15,Budget,10000-20000
Vivo,Vivo T1,12,48,32,4,3.0,1907,1440,720,4.3,12989.44,Budget,10000-20000
Samsung,Galaxy M32,13,12,32,3,3.0,694,1440,720,3.8,12978.47,Budget,10000-20000
Apple,iPhone 11,13,12,32,3,3.0,984,1600,720,4.5,12972.39,Budget,10000-20000
Pixel,Pixel 2 XL,13,12,32,3,3.0,1365,1520,720,4.2,12958.04,Budget,10000-20000
Vivo,Vivo Y55,13,12,64,3,3.0,739,1520,720,3.2,12947.99,Budget,10000-20000
Apple,iPhone XR,12,13,32,3,3.0,905,1520,720,3.89,12935.31,Budget,10000-20000
Pixel,Pixel 3,13,12,64,3,3.0,1678,1600,720,4.2,12934.29,Budget,10000-20000
Realme,Realme 9 Pro,12,12,32,3,3.0,673,1520,720,3.7,12917.01,Budget,10000-20000
Samsung,Galaxy M52,8,12,64,4,3.0,742,1560,720,4.5,12905.81,Budget,10000-20000
Vivo,Vivo T1,12,12,64,4,3.0,504,1560,720,3.8,12898.02,Budget,10000-20000
Apple,iPhone 11,12,12,64,4,3.0,1771,1520,720,4.0,12890.35,Budget,10000-20000
Oppo,Oppo K10,8,12,64,3,3.0,1866,1440,720,2.8,12885.83,Budget,10000-20000
Realme,Realme 9 Pro+,12,12,32,4,2.738479538829352,565,1520,720,4.2,12866.01,Budget,10000-20000
Realme,Realme 5i,8,13,32,6,3.0,1858,1600,720,4.2,12856.96,Budget,10000-20000
Oppo,Oppo K9,12,12,64,6,3.0,968,1600,720,4.6,12840.46,Budget,10000-20000
Motorola,Moto G22,8,48,32,4,3.0,686,1520,720,2.1,12829.07,Budget,10000-20000
RedMi,Redmi 11 Prime,12,12,32,3,3.0,569,1440,720,3.9,12817.23,Budget,10000-20000
Samsung,Galaxy M52,12,12,64,3,3.0,1235,1560,720,4.0,12776.26,Budget,10000-20000
Samsung,Galaxy M32,12,12,64,3,2.7995265662532653,544,1520,720,4.2,12753.84,Budget,10000-20000
Oppo,Oppo A15,12,12,64,3,2.6589522558853824,771,1440,720,4.1,12753.33,Budget,10000-20000
Motorola,Moto E22s,8,13,32,3,3.0,954,1600,720,4.1,12752.32,Budget,10000-20000
Oneplus,OnePlus Nord CE 3,12,13,64,3,3.0,1528,1600,720,4.7,12717.74,Budget,10000-20000
Apple,iPhone 8 Plus,12,12,64,3,3.0,1703,1560,720,4.6,12677.17,Budget,10000-20000
Realme,Realme C35,12,8,64,3,3.0,659,1520,720,1.8,12676.99,Budget,10000-20000
Samsung,Galaxy J7,13,12,64,3,3.0,648,1600,720,3.9,12650.86,Budget,10000-20000
Realme,Realme C35,12,12,64,3,3.0,1610,1440,720,4.3,12641.86,Budget,10000-20000
Samsung,Galaxy M52,12,12,64,3,3.0,1939,1560,720,4.1,12639.18,Budget,10000-20000
Vivo,Vivo Y55,12,12,32,3,2.045952285685953,1626,1440,720,3.8,12585.14,Budget,10000-20000
Oppo,Oppo A73,12,12,32,3,1.5547802699745408,912,1520,720,4.1,12584.77,Budget,10000-20000
Samsung,Galaxy M52,12,12,32,6,1.105300718273944,1108,1520,720,4.4,12566.32,Budget,10000-20000
Pixel,Pixel 2 XL,13,13,64,6,3.0,1062,1560,720,4.4,12564.9,Budget,10000-20000
Vivo,Vivo T1,13,12,64,3,3.0,1590,1600,720,4.2,12555.64,Budget,10000-20000
Motorola,Moto G71,12,12,32,3,1.7298083159097772,993,1560,720,3.0,12545.48,Budget,10000-20000
Motorola,Moto E22s,12,12,32,6,2.4350044346675146,561,1600,720,2.1,12530.02,Budget,10000-20000
RedMi,Redmi 9 Prime,12,12,64,3,3.0,617,1440,720,3.6,12499.59,Budget,10000-20000
Samsung,Galaxy M52,13,13,32,6,3.0,1095,1560,720,3.1,12488.93,Budget,10000-20000
Pixel,Pixel Slate,8,12,32,3,3.0,829,1440,720,4.5,12487.62,Budget,10000-20000
Oneplus,OnePlus Nord CE,13,12,64,3,3.0,793,1600,720,3.9,12470.84,Budget,10000-20000
Samsung,Galaxy A12,12,13,64,3,3.0,1271,1560,720,3.5,12468.77,Budget,10000-20000
Motorola,Moto E22s,8,13,32,3,3.0,730,1560,720,4.5,12450.49,Budget,10000-20000
Samsung,Galaxy M52,12,12,64,3,3.0,1110,1520,720,4.0,12405.1,Budget,10000-20000
Samsung,Galaxy M52,13,12,32,4,3.0,660,1560,720,4.4,12376.72,Budget,10000-20000
Samsung,Galaxy M11,12,8,64,4,3.0,1577,1560,720,4.0,12372.53,Budget,10000-20000
RedMi,Redmi 11 Prime,13,48,32,4,3.0,1077,1600,720,4.55,12367.98,Budget,10000-20000
Motorola,Moto G42,12,12,64,4,2.414931530779426,904,1520,720,3.1,12364.59,Budget,10000-20000
Samsung,Galaxy M52,8,12,64,6,3.0,914,1440,720,4.1,12330.84,Budget,10000-20000
Motorola,Moto G71,12,12,64,3,3.0,899,1600,720,4.5,12272.95,Budget,10000-20000
Apple,iPhone 7 Plus,12,12,32,3,3.0,934,1440,720,4.8,12249.43,Budget,10000-20000
Realme,Realme C35,12,13,32,6,2.3740465428479927,1762,1600,720,4.7,12243.72,Budget,10000-20000
Oppo,Oppo A15,12,48,64,3,3.0,1146,1560,720,3.9,12218.69,Budget,10000-20000
Samsung,Galaxy F23,12,12,32,4,3.0,1380,1440,720,3.1,12211.62,Budget,10000-20000
RedMi,Redmi 12C,8,48,64,3,3.0,652,1560,720,4.0,12208.86,Budget,10000-20000
Samsung,Galaxy M52,13,12,64,3,2.773352267444368,861,1520,720,3.6,12208.39,Budget,10000-20000
Samsung,Galaxy M52,8,13,64,4,2.7971276138381582,1570,1600,720,3.7,12167.69,Budget,10000-20000
Samsung,Galaxy M52,12,12,64,3,3.0,504,1600,720,3.4,12130.34,Budget,10000-20000
Oneplus,OnePlus Nord 3,12,48,32,6,3.0,1698,1440,720,4.3,12101.0,Budget,10000-20000
Oppo,Oppo A15,12,12,32,4,3.0,1371,1600,720,3.9,12100.36,Budget,10000-20000
Vivo,Vivo Y75,13,48,64,4,3.0,933,1560,720,4.3,12089.35,Budget,10000-20000
Oneplus,OnePlus Nord CE 2,12,12,64,3,2.6756201721704196,1367,1560,720,4.0,12087.56,Budget,10000-20000
Oneplus,OnePlus Nord CE 2,8,12,64,4,3.0,1897,1560,720,4.9,12053.51,Budget,10000-20000
Samsung,Galaxy M52,13,8,64,4,3.0,885,1560,720,3.3,12047.96,Budget,10000-20000
RedMi,Redmi 12C,13,48,64,3,3.0,718,1560,720,4.4,12040.59,Budget,10000-20000
Oneplus,OnePlus 7T,12,13,32,6,3.0,1188,1600,720,3.0,11996.31,Budget,10000-20000
Apple,iPhone SE 2020,12,12,64,4,2.545246057508043,1526,1520,720,4.3,11989.39,Budget,10000-20000
Samsung,Galaxy A22,8,12,32,4,3.0,1941,1440,720,3.8,11977.05,Budget,10000-20000
Samsung,Galaxy J7,12,13,64,4,3.0,1063,1600,720,4.0,11963.83,Budget,10000-20000
Motorola,Moto G Stylus 2022,12,12,64,3,3.0,1308,1440,720,4.1,11952.38,Budget,10000-20000
Oneplus,OnePlus 7 Pro,12,12,64,3,2.9262156554736896,709,1440,720,4.5,11932.89,Budget,10000-20000
Motorola,Moto G52,12,8,64,4,2.535006627701889,541,1560,720,4.0,11912.59,Budget,10000-20000
Vivo,Vivo T1,12,12,64,3,3.0,1150,1520,720,3.7,11893.17,Budget,10000-20000
Vivo,Vivo Y72,12,12,32,4,3.0,1296,1440,720,3.8,11842.72,Budget,10000-20000
Apple,iPhone 11,12,12,64,3,3.0,508,1520,720,4.0,11841.72,Budget,10000-20000
Realme,Realme 9 Pro,12,12,64,3,3.0,1840,1520,720,3.1,11790.58,Budget,10000-20000
Oppo,Oppo A31,12,13,32,3,3.0,827,1560,720,3.7,11789.04,Budget,10000-20000
Vivo,Vivo T1,13,12,32,4,3.0,1447,1560,720,4.3,11786.81,Budget,10000-20000
Realme,Realme C35,12,13,32,3,2.374069456269712,1407,1600,720,4.2,11768.96,Budget,10000-20000
Pixel,Pixel 3,8,12,32,3,3.0,626,1560,720,4.1,11768.7,Budget,10000-20000
Samsung,Galaxy F12,8,12,64,3,2.3972319745267665,1271,1600,720,3.9,11763.66,Budget,10000-20000
RedMi,Redmi 11 Prime,12,8,32,6,3.0,854,1440,720,4.8,11759.03,Budget,10000-20000
Oneplus,OnePlus Nord CE 2,13,8,64,4,3.0,946,1440,720,4.5,11751.76,Budget,10000-20000
Samsung,Galaxy M52,13,8,32,4,3.0,1568,1600,720,3.6,11719.0,Budget,10000-20000
Motorola,Moto G52,12,12,32,4,1.9911635449566791,915,1560,720,3.69,11680.87,Budget,10000-20000
RedMi,Redmi 7A,12,12,32,3,3.0,1893,1600,720,3.9,11679.58,Budget,10000-20000
Vivo,Vivo Y100,12,13,32,3,3.0,1339,1560,720,4.1,11658.26,Budget,10000-20000
Realme,Realme C35,12,12,64,6,2.5171812055426903,745,1440,720,4.0,11629.12,Budget,10000-20000
Samsung,Galaxy M32,12,12,32,3,3.0,1515,1440,720,4.0,11624.96,Budget,10000-20000
Realme,Realme 9 Pro+,12,12,32,3,3.0,1757,1600,720,4.6,11622.8,Budget,10000-20000
Apple,iPhone SE 2020,12,12,32,4,3.0,514,1600,720,4.3,11621.87,Budget,10000-20000
Samsung,Galaxy F23,12,8,64,3,3.0,728,1600,720,3.6,11589.8,Budget,10000-20000
Samsung,Galaxy F23,8,12,32,3,3.0,1207,1440,720,3.9,11576.0,Budget,10000-20000
Motorola,Moto G71,13,12,64,4,2.050199438603925,1170,1560,720,3.8,11565.28,Budget,10000-20000
Realme,Realme C35,12,12,64,3,2.2757172769123017,1878,1520,720,4.2,11546.55,Budget,10000-20000
RedMi,Redmi 8,13,12,32,3,2.128134530640191,1547,1440,720,3.6,11508.5,Budget,10000-20000
Samsung,Galaxy M32,12,12,64,3,3.0,1442,1560,720,3.4,11504.93,Budget,10000-20000
Oppo,Oppo A31,12,12,64,3,1.6839581157251806,1429,1560,720,4.7,11495.82,Budget,10000-20000
Apple,iPhone 7,8,13,32,3,1.2484770895224353,689,1440,720,4.7,11492.53,Budget,10000-20000
RedMi,Redmi Go,12,12,32,3,3.0,1510,1600,720,3.6,11484.76,Budget,10000-20000
Motorola,Moto G Stylus 2022,13,12,64,4,2.5647179822092108,909,1440,720,3.7,11482.68,Budget,10000-20000
Realme,Realme 9i,12,12,32,4,3.0,1163,1600,720,3.5,11467.49,Budget,10000-20000
RedMi,Redmi 11 Prime,12,12,64,3,3.0,1672,1440,720,4.1,11456.73,Budget,10000-20000
Huawei,Huawei P50,8,13,64,3,2.8794585921434956,519,1440,720,3.6,11434.95,Budget,10000-20000
Samsung,Galaxy F12,13,8,64,6,3.0,558,1600,720,3.7,11431.13,Budget,10000-20000
Samsung,Galaxy M52,12,12,64,3,3.0,823,1560,720,4.2,11407.32,Budget,10000-20000
Oppo,Oppo A73,13,8,64,3,3.0,1029,1600,720,4.0,11358.97,Budget,10000-20000
Samsung,Galaxy F12,8,12,64,6,3.0,903,1440,720,3.6,11349.47,Budget,10000-20000
Motorola,Moto E32,13,12,64,3,3.0,859,1520,720,3.4,11337.95,Budget,10000-20000
